,file_path,emotion
9850,data/TESS/OAF_neutral\OAF_thin_neutral.wav,neutral
9851,data/TESS/OAF_neutral\OAF_third_neutral.wav,neutral
9852,data/TESS/OAF_neutral\OAF_thought_neutral.wav,neutral
9853,data/TESS/OAF_neutral\OAF_thumb_neutral.wav,neutral
9854,data/TESS/OAF_neutral\OAF_time_neutral.wav,neutral
9855,data/TESS/OAF_neutral\OAF_tip_neutral.wav,neutral
9856,data/TESS/OAF_neutral\OAF_tire_neutral.wav,neutral
9857,data/TESS/OAF_neutral\OAF_ton_neutral.wav,neutral
9858,data/TESS/OAF_neutral\OAF_tool_neutral.wav,neutral
9859,data/TESS/OAF_neutral\OAF_tough_neutral.wav,neutral
9860,data/TESS/OAF_neutral\OAF_turn_neutral.wav,neutral
9861,data/TESS/OAF_neutral\OAF_vine_neutral.wav,neutral
9862,data/TESS/OAF_neutral\OAF_voice_neutral.wav,neutral
9863,data/TESS/OAF_neutral\OAF_void_neutral.wav,neutral
9864,data/TESS/OAF_neutral\OAF_vote_neutral.wav,neutral
9865,data/TESS/OAF_neutral\OAF_wag_neutral.wav,neutral
9866,data/TESS/OAF_neutral\OAF_walk_neutral.wav,neutral
9867,data/TESS/OAF_neutral\OAF_wash_neutral.wav,neutral
9868,data/TESS/OAF_neutral\OAF_week_neutral.wav,neutral
9869,data/TESS/OAF_neutral\OAF_wheat_neutral.wav,neutral
9870,data/TESS/OAF_neutral\OAF_when_neutral.wav,neutral
9871,data/TESS/OAF_neutral\OAF_which_neutral.wav,neutral
9872,data/TESS/OAF_neutral\OAF_whip_neutral.wav,neutral
9873,data/TESS/OAF_neutral\OAF_white_neutral.wav,neutral
9874,data/TESS/OAF_neutral\OAF_wife_neutral.wav,neutral
9875,data/TESS/OAF_neutral\OAF_wire_neutral.wav,neutral
9876,data/TESS/OAF_neutral\OAF_witch_neutral.wav,neutral
9877,data/TESS/OAF_neutral\OAF_yearn_neutral.wav,neutral
9878,data/TESS/OAF_neutral\OAF_yes_neutral.wav,neutral
9879,data/TESS/OAF_neutral\OAF_young_neutral.wav,neutral
9880,data/TESS/OAF_neutral\OAF_youth_neutral.wav,neutral
9881,data/TESS/OAF_neutral\OA_bite_neutral.wav,neutral
9882,data/TESS/OAF_Pleasant_surprise\OAF_back_ps.wav,surprised
9883,data/TESS/OAF_Pleasant_surprise\OAF_bar_ps.wav,surprised
9884,data/TESS/OAF_Pleasant_surprise\OAF_base_ps.wav,surprised
9885,data/TESS/OAF_Pleasant_surprise\OAF_bath_ps.wav,surprised
9886,data/TESS/OAF_Pleasant_surprise\OAF_bean_ps.wav,surprised
9887,data/TESS/OAF_Pleasant_surprise\OAF_beg_ps.wav,surprised
9888,data/TESS/OAF_Pleasant_surprise\OAF_bite_ps.wav,surprised
9889,data/TESS/OAF_Pleasant_surprise\OAF_boat_ps.wav,surprised
9890,data/TESS/OAF_Pleasant_surprise\OAF_bone_ps.wav,surprised
9891,data/TESS/OAF_Pleasant_surprise\OAF_book_ps.wav,surprised
9892,data/TESS/OAF_Pleasant_surprise\OAF_bought_ps.wav,surprised
9893,data/TESS/OAF_Pleasant_surprise\OAF_burn_ps.wav,surprised
9894,data/TESS/OAF_Pleasant_surprise\OAF_cab_ps.wav,surprised
9895,data/TESS/OAF_Pleasant_surprise\OAF_calm_ps.wav,surprised
9896,data/TESS/OAF_Pleasant_surprise\OAF_came_ps.wav,surprised
9897,data/TESS/OAF_Pleasant_surprise\OAF_cause_ps.wav,surprised
9898,data/TESS/OAF_Pleasant_surprise\OAF_chain_ps.wav,surprised
9899,data/TESS/OAF_Pleasant_surprise\OAF_chair_ps.wav,surprised
9900,data/TESS/OAF_Pleasant_surprise\OAF_chalk_ps.wav,surprised
9901,data/TESS/OAF_Pleasant_surprise\OAF_chat_ps.wav,surprised
9902,data/TESS/OAF_Pleasant_surprise\OAF_check_ps.wav,surprised
9903,data/TESS/OAF_Pleasant_surprise\OAF_cheek_ps.wav,surprised
9904,data/TESS/OAF_Pleasant_surprise\OAF_chief_ps.wav,surprised
9905,data/TESS/OAF_Pleasant_surprise\OAF_choice_ps.wav,surprised
9906,data/TESS/OAF_Pleasant_surprise\OAF_cool_ps.wav,surprised
9907,data/TESS/OAF_Pleasant_surprise\OAF_dab_ps.wav,surprised
9908,data/TESS/OAF_Pleasant_surprise\OAF_date_ps.wav,surprised
9909,data/TESS/OAF_Pleasant_surprise\OAF_dead_ps.wav,surprised
9910,data/TESS/OAF_Pleasant_surprise\OAF_death_ps.wav,surprised
9911,data/TESS/OAF_Pleasant_surprise\OAF_deep_ps.wav,surprised
9912,data/TESS/OAF_Pleasant_surprise\OAF_dime_ps.wav,surprised
9913,data/TESS/OAF_Pleasant_surprise\OAF_dip_ps.wav,surprised
9914,data/TESS/OAF_Pleasant_surprise\OAF_ditch_ps.wav,surprised
9915,data/TESS/OAF_Pleasant_surprise\OAF_dodge_ps.wav,surprised
9916,data/TESS/OAF_Pleasant_surprise\OAF_dog_ps.wav,surprised
9917,data/TESS/OAF_Pleasant_surprise\OAF_doll_ps.wav,surprised
9918,data/TESS/OAF_Pleasant_surprise\OAF_door_ps.wav,surprised
9919,data/TESS/OAF_Pleasant_surprise\OAF_fail_ps.wav,surprised
9920,data/TESS/OAF_Pleasant_surprise\OAF_fall_ps.wav,surprised
9921,data/TESS/OAF_Pleasant_surprise\OAF_far_ps.wav,surprised
9922,data/TESS/OAF_Pleasant_surprise\OAF_fat_ps.wav,surprised
9923,data/TESS/OAF_Pleasant_surprise\OAF_fit_ps.wav,surprised
9924,data/TESS/OAF_Pleasant_surprise\OAF_five_ps.wav,surprised
9925,data/TESS/OAF_Pleasant_surprise\OAF_food_ps.wav,surprised
9926,data/TESS/OAF_Pleasant_surprise\OAF_gap_ps.wav,surprised
9927,data/TESS/OAF_Pleasant_surprise\OAF_gas_ps.wav,surprised
9928,data/TESS/OAF_Pleasant_surprise\OAF_gaze_ps.wav,surprised
9929,data/TESS/OAF_Pleasant_surprise\OAF_germ_ps.wav,surprised
9930,data/TESS/OAF_Pleasant_surprise\OAF_get_ps.wav,surprised
9931,data/TESS/OAF_Pleasant_surprise\OAF_gin_ps.wav,surprised
9932,data/TESS/OAF_Pleasant_surprise\OAF_goal_ps.wav,surprised
9933,data/TESS/OAF_Pleasant_surprise\OAF_good_ps.wav,surprised
9934,data/TESS/OAF_Pleasant_surprise\OAF_goose_ps.wav,surprised
9935,data/TESS/OAF_Pleasant_surprise\OAF_gun_ps.wav,surprised
9936,data/TESS/OAF_Pleasant_surprise\OAF_half_ps.wav,surprised
9937,data/TESS/OAF_Pleasant_surprise\OAF_hall_ps.wav,surprised
9938,data/TESS/OAF_Pleasant_surprise\OAF_hash_ps.wav,surprised
9939,data/TESS/OAF_Pleasant_surprise\OAF_hate_ps.wav,surprised
9940,data/TESS/OAF_Pleasant_surprise\OAF_have_ps.wav,surprised
9941,data/TESS/OAF_Pleasant_surprise\OAF_haze_ps.wav,surprised
9942,data/TESS/OAF_Pleasant_surprise\OAF_hire_ps.wav,surprised
9943,data/TESS/OAF_Pleasant_surprise\OAF_hit_ps.wav,surprised
9944,data/TESS/OAF_Pleasant_surprise\OAF_hole_ps.wav,surprised
9945,data/TESS/OAF_Pleasant_surprise\OAF_home_ps.wav,surprised
9946,data/TESS/OAF_Pleasant_surprise\OAF_hurl_ps.wav,surprised
9947,data/TESS/OAF_Pleasant_surprise\OAF_hush_ps.wav,surprised
9948,data/TESS/OAF_Pleasant_surprise\OAF_jail_ps.wav,surprised
9949,data/TESS/OAF_Pleasant_surprise\OAF_jar_ps.wav,surprised
9950,data/TESS/OAF_Pleasant_surprise\OAF_join_ps.wav,surprised
9951,data/TESS/OAF_Pleasant_surprise\OAF_judge_ps.wav,surprised
9952,data/TESS/OAF_Pleasant_surprise\OAF_jug_ps.wav,surprised
9953,data/TESS/OAF_Pleasant_surprise\OAF_juice_ps.wav,surprised
9954,data/TESS/OAF_Pleasant_surprise\OAF_keen_ps.wav,surprised
9955,data/TESS/OAF_Pleasant_surprise\OAF_keep_ps.wav,surprised
9956,data/TESS/OAF_Pleasant_surprise\OAF_keg_ps.wav,surprised
9957,data/TESS/OAF_Pleasant_surprise\OAF_kick_ps.wav,surprised
9958,data/TESS/OAF_Pleasant_surprise\OAF_kill_ps.wav,surprised
9959,data/TESS/OAF_Pleasant_surprise\OAF_king_ps.wav,surprised
9960,data/TESS/OAF_Pleasant_surprise\OAF_kite_ps.wav,surprised
9961,data/TESS/OAF_Pleasant_surprise\OAF_knock_ps.wav,surprised
9962,data/TESS/OAF_Pleasant_surprise\OAF_late_ps.wav,surprised
9963,data/TESS/OAF_Pleasant_surprise\OAF_laud_ps.wav,surprised
9964,data/TESS/OAF_Pleasant_surprise\OAF_lean_ps.wav,surprised
9965,data/TESS/OAF_Pleasant_surprise\OAF_learn_ps.wav,surprised
9966,data/TESS/OAF_Pleasant_surprise\OAF_lease_ps.wav,surprised
9967,data/TESS/OAF_Pleasant_surprise\OAF_lid_ps.wav,surprised
9968,data/TESS/OAF_Pleasant_surprise\OAF_life_ps.wav,surprised
9969,data/TESS/OAF_Pleasant_surprise\OAF_limb_ps.wav,surprised
9970,data/TESS/OAF_Pleasant_surprise\OAF_live_ps.wav,surprised
9971,data/TESS/OAF_Pleasant_surprise\OAF_loaf_ps.wav,surprised
9972,data/TESS/OAF_Pleasant_surprise\OAF_long_ps.wav,surprised
9973,data/TESS/OAF_Pleasant_surprise\OAF_lore_ps.wav,surprised
9974,data/TESS/OAF_Pleasant_surprise\OAF_lose_ps.wav,surprised
9975,data/TESS/OAF_Pleasant_surprise\OAF_lot_ps.wav,surprised
9976,data/TESS/OAF_Pleasant_surprise\OAF_love_ps.wav,surprised
9977,data/TESS/OAF_Pleasant_surprise\OAF_luck_ps.wav,surprised
9978,data/TESS/OAF_Pleasant_surprise\OAF_make_ps.wav,surprised
9979,data/TESS/OAF_Pleasant_surprise\OAF_match_ps.wav,surprised
9980,data/TESS/OAF_Pleasant_surprise\OAF_merge_ps.wav,surprised
9981,data/TESS/OAF_Pleasant_surprise\OAF_mess_ps.wav,surprised
9982,data/TESS/OAF_Pleasant_surprise\OAF_met_ps.wav,surprised
9983,data/TESS/OAF_Pleasant_surprise\OAF_mill_ps.wav,surprised
9984,data/TESS/OAF_Pleasant_surprise\OAF_mob_ps.wav,surprised
9985,data/TESS/OAF_Pleasant_surprise\OAF_mode_ps.wav,surprised
9986,data/TESS/OAF_Pleasant_surprise\OAF_mood_ps.wav,surprised
9987,data/TESS/OAF_Pleasant_surprise\OAF_moon_ps.wav,surprised
9988,data/TESS/OAF_Pleasant_surprise\OAF_mop_ps.wav,surprised
9989,data/TESS/OAF_Pleasant_surprise\OAF_mouse_ps.wav,surprised
9990,data/TESS/OAF_Pleasant_surprise\OAF_nag_ps.wav,surprised
9991,data/TESS/OAF_Pleasant_surprise\OAF_name_ps.wav,surprised
9992,data/TESS/OAF_Pleasant_surprise\OAF_near_ps.wav,surprised
9993,data/TESS/OAF_Pleasant_surprise\OAF_neat_ps.wav,surprised
9994,data/TESS/OAF_Pleasant_surprise\OAF_nice_ps.wav,surprised
9995,data/TESS/OAF_Pleasant_surprise\OAF_note_ps.wav,surprised
9996,data/TESS/OAF_Pleasant_surprise\OAF_numb_ps.wav,surprised
9997,data/TESS/OAF_Pleasant_surprise\OAF_pad_ps.wav,surprised
9998,data/TESS/OAF_Pleasant_surprise\OAF_page_ps.wav,surprised
9999,data/TESS/OAF_Pleasant_surprise\OAF_pain_ps.wav,surprised
10000,data/TESS/OAF_Pleasant_surprise\OAF_pass_ps.wav,surprised
10001,data/TESS/OAF_Pleasant_surprise\OAF_pearl_ps.wav,surprised
10002,data/TESS/OAF_Pleasant_surprise\OAF_peg_ps.wav,surprised
10003,data/TESS/OAF_Pleasant_surprise\OAF_perch_ps.wav,surprised
10004,data/TESS/OAF_Pleasant_surprise\OAF_phone_ps.wav,surprised
10005,data/TESS/OAF_Pleasant_surprise\OAF_pick_ps.wav,surprised
10006,data/TESS/OAF_Pleasant_surprise\OAF_pike_ps.wav,surprised
10007,data/TESS/OAF_Pleasant_surprise\OAF_pole_ps.wav,surprised
10008,data/TESS/OAF_Pleasant_surprise\OAF_pool_ps.wav,surprised
10009,data/TESS/OAF_Pleasant_surprise\OAF_puff_ps.wav,surprised
10010,data/TESS/OAF_Pleasant_surprise\OAF_rag_ps.wav,surprised
10011,data/TESS/OAF_Pleasant_surprise\OAF_raid_ps.wav,surprised
10012,data/TESS/OAF_Pleasant_surprise\OAF_rain_ps.wav,surprised
10013,data/TESS/OAF_Pleasant_surprise\OAF_raise_ps.wav,surprised
10014,data/TESS/OAF_Pleasant_surprise\OAF_rat_ps.wav,surprised
10015,data/TESS/OAF_Pleasant_surprise\OAF_reach_ps.wav,surprised
10016,data/TESS/OAF_Pleasant_surprise\OAF_read_ps.wav,surprised
10017,data/TESS/OAF_Pleasant_surprise\OAF_red_ps.wav,surprised
10018,data/TESS/OAF_Pleasant_surprise\OAF_ring_ps.wav,surprised
10019,data/TESS/OAF_Pleasant_surprise\OAF_ripe_ps.wav,surprised
10020,data/TESS/OAF_Pleasant_surprise\OAF_road_ps.wav,surprised
10021,data/TESS/OAF_Pleasant_surprise\OAF_room_ps.wav,surprised
10022,data/TESS/OAF_Pleasant_surprise\OAF_rose_ps.wav,surprised
10023,data/TESS/OAF_Pleasant_surprise\OAF_rot_ps.wav,surprised
10024,data/TESS/OAF_Pleasant_surprise\OAF_rough_ps.wav,surprised
10025,data/TESS/OAF_Pleasant_surprise\OAF_rush_ps.wav,surprised
10026,data/TESS/OAF_Pleasant_surprise\OAF_said_ps.wav,surprised
10027,data/TESS/OAF_Pleasant_surprise\OAF_sail_ps.wav,surprised
10028,data/TESS/OAF_Pleasant_surprise\OAF_search_ps.wav,surprised
10029,data/TESS/OAF_Pleasant_surprise\OAF_seize_ps.wav,surprised
10030,data/TESS/OAF_Pleasant_surprise\OAF_sell_ps.wav,surprised
10031,data/TESS/OAF_Pleasant_surprise\OAF_shack_ps.wav,surprised
10032,data/TESS/OAF_Pleasant_surprise\OAF_shall_ps.wav,surprised
10033,data/TESS/OAF_Pleasant_surprise\OAF_shawl_ps.wav,surprised
10034,data/TESS/OAF_Pleasant_surprise\OAF_sheep_ps.wav,surprised
10035,data/TESS/OAF_Pleasant_surprise\OAF_shirt_ps.wav,surprised
10036,data/TESS/OAF_Pleasant_surprise\OAF_should_ps.wav,surprised
10037,data/TESS/OAF_Pleasant_surprise\OAF_shout_ps.wav,surprised
10038,data/TESS/OAF_Pleasant_surprise\OAF_size_ps.wav,surprised
10039,data/TESS/OAF_Pleasant_surprise\OAF_soap_ps.wav,surprised
10040,data/TESS/OAF_Pleasant_surprise\OAF_soup_ps.wav,surprised
10041,data/TESS/OAF_Pleasant_surprise\OAF_sour_ps.wav,surprised
10042,data/TESS/OAF_Pleasant_surprise\OAF_south_ps.wav,surprised
10043,data/TESS/OAF_Pleasant_surprise\OAF_sub_ps.wav,surprised
10044,data/TESS/OAF_Pleasant_surprise\OAF_such_ps.wav,surprised
10045,data/TESS/OAF_Pleasant_surprise\OAF_sure_ps.wav,surprised
10046,data/TESS/OAF_Pleasant_surprise\OAF_take_ps.wav,surprised
10047,data/TESS/OAF_Pleasant_surprise\OAF_talk_ps.wav,surprised
10048,data/TESS/OAF_Pleasant_surprise\OAF_tape_ps.wav,surprised
10049,data/TESS/OAF_Pleasant_surprise\OAF_team_ps.wav,surprised
10050,data/TESS/OAF_Pleasant_surprise\OAF_tell_ps.wav,surprised
10051,data/TESS/OAF_Pleasant_surprise\OAF_thin_ps.wav,surprised
10052,data/TESS/OAF_Pleasant_surprise\OAF_third_ps.wav,surprised
10053,data/TESS/OAF_Pleasant_surprise\OAF_thought_ps.wav,surprised
10054,data/TESS/OAF_Pleasant_surprise\OAF_thumb_ps.wav,surprised
10055,data/TESS/OAF_Pleasant_surprise\OAF_time_ps.wav,surprised
10056,data/TESS/OAF_Pleasant_surprise\OAF_tip_ps.wav,surprised
10057,data/TESS/OAF_Pleasant_surprise\OAF_tire_ps.wav,surprised
10058,data/TESS/OAF_Pleasant_surprise\OAF_ton_ps.wav,surprised
10059,data/TESS/OAF_Pleasant_surprise\OAF_tool_ps.wav,surprised
10060,data/TESS/OAF_Pleasant_surprise\OAF_tough_ps.wav,surprised
10061,data/TESS/OAF_Pleasant_surprise\OAF_turn_ps.wav,surprised
10062,data/TESS/OAF_Pleasant_surprise\OAF_vine_ps.wav,surprised
10063,data/TESS/OAF_Pleasant_surprise\OAF_voice_ps.wav,surprised
10064,data/TESS/OAF_Pleasant_surprise\OAF_void_ps.wav,surprised
10065,data/TESS/OAF_Pleasant_surprise\OAF_vote_ps.wav,surprised
10066,data/TESS/OAF_Pleasant_surprise\OAF_wag_ps.wav,surprised
10067,data/TESS/OAF_Pleasant_surprise\OAF_walk_ps.wav,surprised
10068,data/TESS/OAF_Pleasant_surprise\OAF_wash_ps.wav,surprised
10069,data/TESS/OAF_Pleasant_surprise\OAF_week_ps.wav,surprised
10070,data/TESS/OAF_Pleasant_surprise\OAF_wheat_ps.wav,surprised
10071,data/TESS/OAF_Pleasant_surprise\OAF_when_ps.wav,surprised
10072,data/TESS/OAF_Pleasant_surprise\OAF_which_ps.wav,surprised
10073,data/TESS/OAF_Pleasant_surprise\OAF_whip_ps.wav,surprised
10074,data/TESS/OAF_Pleasant_surprise\OAF_white_ps.wav,surprised
10075,data/TESS/OAF_Pleasant_surprise\OAF_wife_ps.wav,surprised
10076,data/TESS/OAF_Pleasant_surprise\OAF_wire_ps.wav,surprised
10077,data/TESS/OAF_Pleasant_surprise\OAF_witch_ps.wav,surprised
10078,data/TESS/OAF_Pleasant_surprise\OAF_yearn_ps.wav,surprised
10079,data/TESS/OAF_Pleasant_surprise\OAF_yes_ps.wav,surprised
10080,data/TESS/OAF_Pleasant_surprise\OAF_young_ps.wav,surprised
10081,data/TESS/OAF_Pleasant_surprise\OAF_youth_ps.wav,surprised
10082,data/TESS/OAF_Sad\OAF_back_sad.wav,sad
10083,data/TESS/OAF_Sad\OAF_bar_sad.wav,sad
10084,data/TESS/OAF_Sad\OAF_base_sad.wav,sad
10085,data/TESS/OAF_Sad\OAF_bath_sad.wav,sad
10086,data/TESS/OAF_Sad\OAF_bean_sad.wav,sad
10087,data/TESS/OAF_Sad\OAF_beg_sad.wav,sad
10088,data/TESS/OAF_Sad\OAF_bite_sad.wav,sad
10089,data/TESS/OAF_Sad\OAF_boat_sad.wav,sad
10090,data/TESS/OAF_Sad\OAF_bone_sad.wav,sad
10091,data/TESS/OAF_Sad\OAF_book_sad.wav,sad
10092,data/TESS/OAF_Sad\OAF_bought_sad.wav,sad
10093,data/TESS/OAF_Sad\OAF_burn_sad.wav,sad
10094,data/TESS/OAF_Sad\OAF_cab_sad.wav,sad
10095,data/TESS/OAF_Sad\OAF_calm_sad.wav,sad
10096,data/TESS/OAF_Sad\OAF_came_sad.wav,sad
10097,data/TESS/OAF_Sad\OAF_cause_sad.wav,sad
10098,data/TESS/OAF_Sad\OAF_chain_sad.wav,sad
10099,data/TESS/OAF_Sad\OAF_chair_sad.wav,sad
10100,data/TESS/OAF_Sad\OAF_chalk_sad.wav,sad
10101,data/TESS/OAF_Sad\OAF_chat_sad.wav,sad
10102,data/TESS/OAF_Sad\OAF_check_sad.wav,sad
10103,data/TESS/OAF_Sad\OAF_cheek_sad.wav,sad
10104,data/TESS/OAF_Sad\OAF_chief_sad.wav,sad
10105,data/TESS/OAF_Sad\OAF_choice_sad.wav,sad
10106,data/TESS/OAF_Sad\OAF_cool_sad.wav,sad
10107,data/TESS/OAF_Sad\OAF_dab_sad.wav,sad
10108,data/TESS/OAF_Sad\OAF_date_sad.wav,sad
10109,data/TESS/OAF_Sad\OAF_dead_sad.wav,sad
10110,data/TESS/OAF_Sad\OAF_death_sad.wav,sad
10111,data/TESS/OAF_Sad\OAF_deep_sad.wav,sad
10112,data/TESS/OAF_Sad\OAF_dime_sad.wav,sad
10113,data/TESS/OAF_Sad\OAF_dip_sad.wav,sad
10114,data/TESS/OAF_Sad\OAF_ditch_sad.wav,sad
10115,data/TESS/OAF_Sad\OAF_dodge_sad.wav,sad
10116,data/TESS/OAF_Sad\OAF_dog_sad.wav,sad
10117,data/TESS/OAF_Sad\OAF_doll_sad.wav,sad
10118,data/TESS/OAF_Sad\OAF_door_sad.wav,sad
10119,data/TESS/OAF_Sad\OAF_fail_sad.wav,sad
10120,data/TESS/OAF_Sad\OAF_fall_sad.wav,sad
10121,data/TESS/OAF_Sad\OAF_far_sad.wav,sad
10122,data/TESS/OAF_Sad\OAF_fat_sad.wav,sad
10123,data/TESS/OAF_Sad\OAF_fit_sad.wav,sad
10124,data/TESS/OAF_Sad\OAF_five_sad.wav,sad
10125,data/TESS/OAF_Sad\OAF_food_sad.wav,sad
10126,data/TESS/OAF_Sad\OAF_gap_sad.wav,sad
10127,data/TESS/OAF_Sad\OAF_gas_sad.wav,sad
10128,data/TESS/OAF_Sad\OAF_gaze_sad.wav,sad
10129,data/TESS/OAF_Sad\OAF_germ_sad.wav,sad
10130,data/TESS/OAF_Sad\OAF_get_sad.wav,sad
10131,data/TESS/OAF_Sad\OAF_gin_sad.wav,sad
10132,data/TESS/OAF_Sad\OAF_goal_sad.wav,sad
10133,data/TESS/OAF_Sad\OAF_good_sad.wav,sad
10134,data/TESS/OAF_Sad\OAF_goose_sad.wav,sad
10135,data/TESS/OAF_Sad\OAF_gun_sad.wav,sad
10136,data/TESS/OAF_Sad\OAF_half_sad.wav,sad
10137,data/TESS/OAF_Sad\OAF_hall_sad.wav,sad
10138,data/TESS/OAF_Sad\OAF_hash_sad.wav,sad
10139,data/TESS/OAF_Sad\OAF_hate_sad.wav,sad
10140,data/TESS/OAF_Sad\OAF_have_sad.wav,sad
10141,data/TESS/OAF_Sad\OAF_haze_sad.wav,sad
10142,data/TESS/OAF_Sad\OAF_hire_sad.wav,sad
10143,data/TESS/OAF_Sad\OAF_hit_sad.wav,sad
10144,data/TESS/OAF_Sad\OAF_hole_sad.wav,sad
10145,data/TESS/OAF_Sad\OAF_home_sad.wav,sad
10146,data/TESS/OAF_Sad\OAF_hurl_sad.wav,sad
10147,data/TESS/OAF_Sad\OAF_hush_sad.wav,sad
10148,data/TESS/OAF_Sad\OAF_jail_sad.wav,sad
10149,data/TESS/OAF_Sad\OAF_jar_sad.wav,sad
10150,data/TESS/OAF_Sad\OAF_join_sad.wav,sad
10151,data/TESS/OAF_Sad\OAF_judge_sad.wav,sad
10152,data/TESS/OAF_Sad\OAF_jug_sad.wav,sad
10153,data/TESS/OAF_Sad\OAF_juice_sad.wav,sad
10154,data/TESS/OAF_Sad\OAF_keen_sad.wav,sad
10155,data/TESS/OAF_Sad\OAF_keep_sad.wav,sad
10156,data/TESS/OAF_Sad\OAF_keg_sad.wav,sad
10157,data/TESS/OAF_Sad\OAF_kick_sad.wav,sad
10158,data/TESS/OAF_Sad\OAF_kill_sad.wav,sad
10159,data/TESS/OAF_Sad\OAF_king_sad.wav,sad
10160,data/TESS/OAF_Sad\OAF_kite_sad.wav,sad
10161,data/TESS/OAF_Sad\OAF_knock_sad.wav,sad
10162,data/TESS/OAF_Sad\OAF_late_sad.wav,sad
10163,data/TESS/OAF_Sad\OAF_laud_sad.wav,sad
10164,data/TESS/OAF_Sad\OAF_lean_sad.wav,sad
10165,data/TESS/OAF_Sad\OAF_learn_sad.wav,sad
10166,data/TESS/OAF_Sad\OAF_lease_sad.wav,sad
10167,data/TESS/OAF_Sad\OAF_lid_sad.wav,sad
10168,data/TESS/OAF_Sad\OAF_life_sad.wav,sad
10169,data/TESS/OAF_Sad\OAF_limb_sad.wav,sad
10170,data/TESS/OAF_Sad\OAF_live_sad.wav,sad
10171,data/TESS/OAF_Sad\OAF_loaf_sad.wav,sad
10172,data/TESS/OAF_Sad\OAF_long_sad.wav,sad
10173,data/TESS/OAF_Sad\OAF_lore_sad.wav,sad
10174,data/TESS/OAF_Sad\OAF_lose_sad.wav,sad
10175,data/TESS/OAF_Sad\OAF_lot_sad.wav,sad
10176,data/TESS/OAF_Sad\OAF_love_sad.wav,sad
10177,data/TESS/OAF_Sad\OAF_luck_sad.wav,sad
10178,data/TESS/OAF_Sad\OAF_make_sad.wav,sad
10179,data/TESS/OAF_Sad\OAF_match_sad.wav,sad
10180,data/TESS/OAF_Sad\OAF_merge_sad.wav,sad
10181,data/TESS/OAF_Sad\OAF_mess_sad.wav,sad
10182,data/TESS/OAF_Sad\OAF_met_sad.wav,sad
10183,data/TESS/OAF_Sad\OAF_mill_sad.wav,sad
10184,data/TESS/OAF_Sad\OAF_mob_sad.wav,sad
10185,data/TESS/OAF_Sad\OAF_mode_sad.wav,sad
10186,data/TESS/OAF_Sad\OAF_mood_sad.wav,sad
10187,data/TESS/OAF_Sad\OAF_moon_sad.wav,sad
10188,data/TESS/OAF_Sad\OAF_mop_sad.wav,sad
10189,data/TESS/OAF_Sad\OAF_mouse_sad.wav,sad
10190,data/TESS/OAF_Sad\OAF_nag_sad.wav,sad
10191,data/TESS/OAF_Sad\OAF_name_sad.wav,sad
10192,data/TESS/OAF_Sad\OAF_near_sad.wav,sad
10193,data/TESS/OAF_Sad\OAF_neat_sad.wav,sad
10194,data/TESS/OAF_Sad\OAF_nice_sad.wav,sad
10195,data/TESS/OAF_Sad\OAF_note_sad.wav,sad
10196,data/TESS/OAF_Sad\OAF_numb_sad.wav,sad
10197,data/TESS/OAF_Sad\OAF_pad_sad.wav,sad
10198,data/TESS/OAF_Sad\OAF_page_sad.wav,sad
10199,data/TESS/OAF_Sad\OAF_pain_sad.wav,sad
10200,data/TESS/OAF_Sad\OAF_pass_sad.wav,sad
10201,data/TESS/OAF_Sad\OAF_pearl_sad.wav,sad
10202,data/TESS/OAF_Sad\OAF_peg_sad.wav,sad
10203,data/TESS/OAF_Sad\OAF_perch_sad.wav,sad
10204,data/TESS/OAF_Sad\OAF_phone_sad.wav,sad
10205,data/TESS/OAF_Sad\OAF_pick_sad.wav,sad
10206,data/TESS/OAF_Sad\OAF_pike_sad.wav,sad
10207,data/TESS/OAF_Sad\OAF_pole_sad.wav,sad
10208,data/TESS/OAF_Sad\OAF_pool_sad.wav,sad
10209,data/TESS/OAF_Sad\OAF_puff_sad.wav,sad
10210,data/TESS/OAF_Sad\OAF_rag_sad.wav,sad
10211,data/TESS/OAF_Sad\OAF_raid_sad.wav,sad
10212,data/TESS/OAF_Sad\OAF_rain_sad.wav,sad
10213,data/TESS/OAF_Sad\OAF_raise_sad.wav,sad
10214,data/TESS/OAF_Sad\OAF_rat_sad.wav,sad
10215,data/TESS/OAF_Sad\OAF_reach_sad.wav,sad
10216,data/TESS/OAF_Sad\OAF_read_sad.wav,sad
10217,data/TESS/OAF_Sad\OAF_red_sad.wav,sad
10218,data/TESS/OAF_Sad\OAF_ring_sad.wav,sad
10219,data/TESS/OAF_Sad\OAF_ripe_sad.wav,sad
10220,data/TESS/OAF_Sad\OAF_road_sad.wav,sad
10221,data/TESS/OAF_Sad\OAF_room_sad.wav,sad
10222,data/TESS/OAF_Sad\OAF_rose_sad.wav,sad
10223,data/TESS/OAF_Sad\OAF_rot_sad.wav,sad
10224,data/TESS/OAF_Sad\OAF_rough_sad.wav,sad
10225,data/TESS/OAF_Sad\OAF_rush_sad.wav,sad
10226,data/TESS/OAF_Sad\OAF_said_sad.wav,sad
10227,data/TESS/OAF_Sad\OAF_sail_sad.wav,sad
10228,data/TESS/OAF_Sad\OAF_search_sad.wav,sad
10229,data/TESS/OAF_Sad\OAF_seize_sad.wav,sad
10230,data/TESS/OAF_Sad\OAF_sell_sad.wav,sad
